gameID,team,FG,FGA,3P,3PA,FT,FTA,ORB,TOV,DRB,POSS,EFGP,NTOVP,ORBP,NFTP,fourFactorScore
202001050LAL,Los Angeles Lakers,42,92,6,20,16,23,11,13,39,103.2,0.07005494505494508,-0.02906976744186046,0.09583333333333333,-0.21070234113712377,0.059122325896213676
202001050MIA,Miami Heat,47,90,18,44,10,16,11,10,36,95.4,0.042910447761194015,0,0.07399577167019028,-0.09578544061302682,0.03848777394406306
202001050PHO,Phoenix Suns,43,95,6,26,22,26,12,10,34,103.4,-0.05183471074380164,-0.05802707930367504,0.15421303656597773,0.07495244134432466,-0.03652276098038635
202001060ATL,Atlanta Hawks,35,77,18,39,27,32,4,10,30,95.8,-0.05346276441611131,0.06263048016701461,-0.08392603129445236,0.13325804630152457,-0.046356162885491665
202001060CHO,Charlotte Hornets,37,81,10,30,20,22,8,11,30,92.8,-0.07379553466509986,0.010775862068965511,-0.08058608058608058,0.12331807462893604,-0.06540480362204681
202001060DAL,Dallas Mavericks,44,84,16,41,14,19,11,14,32,94.6,0.024527131782945744,0.06342494714587739,-0.06488749345892203,0.0748299319727891,0.022457490682075407
202001060NOP,New Orleans Pelicans,45,94,12,31,24,30,13,6,35,99,-0.031024390243902467,-0.020202020202020207,0.09863945578231295,0.03309692671394798,-0.021868121563858856
202001060ORL,Orlando Magic,35,81,8,26,23,31,11,18,49,100.4,0.10574472256715245,0.05976095617529879,0.047723132969034604,0.1277006172839506,0.10326204121199996
202001060PHI,Philadelphia 76ers,46,90,13,26,15,18,9,10,33,98.2,0.06275569842197543,-0.020366598778004077,-0.08358662613981763,-0.06928838951310862,0.04932559570448262
202001060SAC,Sacramento Kings,39,81,15,30,18,23,6,22,37,106.2,0.09302606177606176,0.04708097928436911,-0.06276595744680852,-0.06847545219638246,0.07831694943110357
202001060SAS,San Antonio Spurs,45,88,19,35,17,19,10,11,44,96.6,0.11808943089430896,0.031055900621118016,0.07797270955165692,0.05633971291866027,0.1127432708054185
202001060WAS,Washington Wizards,39,84,7,21,14,23,7,14,40,100.2,0.12445887445887449,-0.01996007984031936,-0.13354037267080743,-0.043859649122807015,0.1033819816161312
202001070BRK,Brooklyn Nets,40,98,11,37,12,16,11,17,41,110.4,-1.7226528854435985e-4,0.018115942028985504,0.040438397581254726,-0.13842058562555457,-0.0034887828853595155
202001070CLE,Cleveland Cavaliers,42,85,14,31,15,16,11,16,35,96.4,0.031284760845383786,0.07261410788381742,0.046070460704607075,-0.021331609566903664,0.03033268449223779
202001070LAL,Los Angeles Lakers,41,82,17,36,18,21,6,17,42,101.4,0.08036109064112013,0.00986193293885601,-0.10526315789473684,0.12477535301668806,0.07215145713232736
202001070MEM,Memphis Grizzlies,46,89,8,28,19,21,9,15,35,103.4,0.08063509888327403,-0.029013539651837533,0.008547008547008572,0.02459425717852684,0.07369257431291976
202001070PHO,Phoenix Suns,37,77,11,35,18,22,6,17,35,96.8,0.00863095238095235,0.020661157024793375,-0.03220035778175312,-0.06385281385281386,0.003810338269904839
202001070TOR,Toronto Raptors,35,96,15,42,14,19,17,13,40,99.6,-0.053817603393425284,0.030120481927710857,0.16015473887814313,0.009469696969696989,-0.03974811341211061
202001080ATL,Atlanta Hawks,39,106,13,44,24,27,16,11,38,111.8,-0.028783454987834522,-0.01788908765652951,-0.02510985561833018,-0.11054142739950779,-0.031761150242513185
202001080BOS,Boston Celtics,37,89,13,38,27,30,8,15,31,108,-0.11006652185718163,0.009259259259259273,-0.041862899005756155,0.027508717551336714,-0.09996007332710523
202001080CHO,Charlotte Hornets,38,86,15,37,19,26,13,17,37,100.4,-0.007004377736085032,0.0697211155378486,0.01437908496732021,0.07199406234537359,-0.0020080120649170895
202001080DAL,Dallas Mavericks,39,77,12,35,16,24,6,13,32,93.6,-0.015645478374836153,0.010683760683760674,-0.04808362369337979,0.01955691367456075,-0.01559599756820149
202001080GSW,Golden State Warriors,33,87,15,38,17,20,12,18,40,101,0.01540625000000001,0.0891089108910891,0.1111111111111111,-0.1264367816091954,0.015254798400098642
202001080IND,Indiana Pacers,40,84,9,27,19,25,6,12,31,100,-0.027670527670527634,0.009999999999999995,0.04812834224598929,-0.020723104056437375,-0.0232259819534329
202001080NOP,New Orleans Pelicans,41,87,15,44,26,32,12,14,38,101.8,-0.007723748271924014,0.019646365422396866,0.08434959349593493,0.16841579210394805,0.004199201568447025
202001080ORL,Orlando Magic,43,87,10,27,27,34,13,16,38,103.6,0.056566650270536145,-0.06756756756756757,0.09399224806201548,0.17939244663382595,0.06210961983626067
202001080UTA,Utah Jazz,49,90,16,43,14,23,12,7,38,94.2,0.04742388758782201,-0.02123142250530785,0.03846153846153849,0.042153493699885455,0.04607840127505908
202001090DET,Detroit Pistons,48,98,6,20,10,16,19,15,27,100.4,-0.022751565124446482,0.009960159362549792,0.12556306306306303,-0.05180533751962324,-0.016170867366008118
202001090MIN,Minnesota Timberwolves,44,89,13,32,15,21,15,14,41,96.4,0.11284409370533771,0.04149377593360995,0.10259740259740263,-0.050210674157303375,0.10509606525771804
202001090OKC,Oklahoma City Thunder,43,87,11,32,16,20,9,13,43,99,0.10136147482248714,-0.010101010101010083,0.06813725490196079,0.03784063024667442,0.09604480519419334
202001090PHI,Philadelphia 76ers,43,88,11,27,12,17,13,12,35,93.8,0.05883590462833099,-0.021321961620469093,0.11627906976744184,0.04545454545454544,0.060371229855847114
202001100BRK,Brooklyn Nets,45,93,15,44,12,19,14,9,37,95.6,-0.03345498783454992,0.02092050209205021,0.18243902439024393,-0.08273244781783681,-0.024087630723375705
202001100CHI,Chicago Bulls,37,80,18,41,13,16,6,15,30,95.4,-0.08913295635783675,0.04192872117400419,-0.07416267942583732,0.05535714285714287,-0.08129422176731918
202001100DAL,Dallas Mavericks,39,96,11,38,25,37,17,9,30,102.8,-0.1280874389116365,0.019455252918287938,0.029100529100529127,-0.020482209737827717,-0.11444840442577661
202001100LAC,Los Angeles Clippers,41,84,11,39,16,22,9,19,45,102.8,0.07434507678410118,0.08754863813229573,-0.009852216748768489,0.0029761904761904656,0.06741249226862321
202001100MEM,Memphis Grizzlies,52,100,16,38,14,16,11,8,38,103.4,0.037144813420061595,-0.029013539651837533,0.13953488372093026,-0.08988505747126435,0.036521538568733
202001100NYK,New York Knicks,46,100,5,27,14,20,14,13,32,107,-0.07778765557531114,-0.05607476635514018,0.1166150670794634,0.03534883720930233,-0.06332493083898619
202001100PHO,Phoenix Suns,33,79,9,28,23,26,9,14,35,94.4,0.043090240539298275,0,-0.08116883116883114,0.07765609443891339,0.03782901870448342
202001100SAC,Sacramento Kings,44,96,10,35,8,10,6,16,39,110,-0.014013899965819754,0.04545454545454544,-0.03452685421994886,-0.1587719298245614,-0.020235184418672225
202001100UTA,Utah Jazz,40,79,18,42,11,14,9,15,31,90.6,0.018820063824564248,-0.05518763796909493,0.04655870445344132,-0.04742616033755276,0.01681706987158683
202001100WAS,Washington Wizards,42,112,10,29,17,28,19,9,38,113.2,-0.04378531073446329,-0.07950530035335689,0.09638942617666024,0.016954253611556974,-0.03470419121125523
202001110BOS,Boston Celtics,55,100,14,29,16,18,10,10,43,107.2,0.15648222400427697,-0.05597014925373134,0.00453720508166966,0.05,0.14250116036539545
202001110DAL,Dallas Mavericks,40,79,11,27,18,27,11,15,43,93.8,0.12183787561146053,0.11727078891257997,0.029385964912280738,0.1462154482045983,0.11814471211323825
202001110DEN,Denver Nuggets,41,95,8,39,13,18,11,5,31,96.2,-0.06100450130300872,-0.09355509355509356,-0.07536606373815677,0.01324659964518038,-0.05907804130935941
202001110DET,Detroit Pistons,36,78,9,28,18,27,12,19,30,95.8,-0.02046690118324268,0.05219206680584551,0.06191369606003749,0.07414272474513439,-0.011836896604052708
202001110HOU,Houston Rockets,49,95,18,45,23,29,12,18,46,112.6,0.11708291708291713,0,0.05873078439101301,-0.01052631578947369,0.10789011196259711
202001110OKC,Oklahoma City Thunder,43,92,9,31,15,17,5,7,32,100.8,-0.06038602370756535,-0.04960317460317461,-0.16634429400386846,0.08223539745278875,-0.05987125188492244
202001110POR,Portland Trail Blazers,37,95,10,36,17,21,8,13,40,108.4,-0.062368036381354575,0.027675276752767528,-0.06206896551724139,0.04302503832396526,-0.057236926718594906
202001120BRK,Brooklyn Nets,41,77,10,26,16,29,7,24,55,105.6,0.18453297623033144,0.11363636363636365,0.1266478342749529,0.10469942428705317,0.1777364109288917
202001120DEN,Denver Nuggets,37,77,11,25,29,37,9,13,35,95.8,0.05769230769230771,-0.010438413361169102,-0.0027100271002709897,0.13852813852813856,0.05722431697557724
202001120MEM,Memphis Grizzlies,45,100,11,35,21,25,18,16,42,108,0.028835978835978826,-0.05555555555555555,0.11740041928721173,0.046956521739130425,0.033145107230751196
202001120NYK,New York Knicks,46,90,9,31,23,28,10,6,29,97.2,-0.01627294668324436,-0.08230452674897118,0.02768622280817401,-0.03931623931623934,-0.01565703571465051
202001120PHO,Phoenix Suns,41,82,7,21,11,18,12,18,39,95.2,0.10146032255476206,0.042016806722689065,0.12247016087182147,-0.005388542257515588,0.0976424247198032
202001120TOR,Toronto Raptors,39,96,17,48,9,11,8,11,37,103.4,-0.018878384687208205,0,-0.03565217391304348,-0.15912356321839083,-0.025138097442875193
202001120WAS,Washington Wizards,47,93,7,22,15,17,9,9,28,99.8,-0.002536231884057938,-0.020040080160320634,-0.08048780487804877,-0.07204301075268818,-0.009389120171265315
202001130BOS,Boston Celtics,39,83,9,23,26,29,10,12,33,96.6,0.033018867924528295,-0.020703933747412,0.06890243902439025,0.053993752788933536,0.0351148138573782
202001130DET,Detroit Pistons,40,99,11,32,19,24,5,9,38,112.6,-0.020888809988756696,-0.08880994671403199,-0.20705009276437847,-0.02167304109051682,-0.030907454738860946
202001130IND,Indiana Pacers,33,86,10,26,25,31,13,9,37,94.4,0.011416861826697933,-0.0211864406779661,3.850596842510656e-4,0.12215834857590804,0.014968898164497351
202001130LAL,Los Angeles Lakers,48,88,11,30,21,28,11,9,34,97.2,0.07611710323574733,-0.102880658436214,0.04101995565410202,0.05040106951871659,0.07154362689126424
202001130MIN,Minnesota Timberwolves,38,91,12,35,16,21,9,9,28,99.4,-0.07043650793650796,-0.06036217303822937,-0.03018867924528304,-0.10466362905387297,-0.06969245799765852
202001130POR,Portland Trail Blazers,42,83,16,37,15,19,9,13,38,94.6,0.033854166666666685,0.052854122621564484,0.011178861788617878,0.0251673360107095,0.03256292775607493
202001130SAC,Sacramento Kings,45,87,12,31,10,11,4,12,40,99.4,0.06443479478918618,0.04024144869215292,-0.12550607287449395,-0.1567966016991504,0.04584656208549837
202001140ATL,Atlanta Hawks,46,93,14,31,17,20,12,15,34,104,0.03489599035272839,0.03846153846153845,0.05844155844155843,-0.11605487578791251,0.030070889592632363
202001140BRK,Brooklyn Nets,45,90,8,26,9,15,11,12,32,97,0.012257543103448287,0.04123711340206186,0.06495726495726495,-0.04130434782608694,0.013039849261943848
202001140GSW,Golden State Warriors,39,87,9,32,10,13,7,14,29,99.2,-0.051747014595311835,0.07056451612903225,-0.18535353535353533,-0.020474137931034475,-0.05595331025940848
202001140LAC,Los Angeles Clippers,49,94,15,38,15,21,14,11,39,99.4,0.07646780303030304,-0.020120724346076466,0.13413506012950974,0.016717325227963542,0.075995261499406
202001140MEM,Memphis Grizzlies,46,91,13,37,16,19,7,7,35,98.6,0.07427838740458015,-0.08113590263691685,-0.02505827505827507,-0.07998977766419627,0.06158668477827137
202001140MIL,Milwaukee Bucks,45,92,15,36,23,28,8,14,51,109.2,0.11159509892086333,0.027472527472527458,-0.012698412698412681,0.06372549019607843,0.10262441327642478
202001150BOS,Boston Celtics,41,83,9,28,12,20,13,15,31,93,-0.07190827190827193,0.04301075268817203,0.2072192513368984,0.016373185047883848,-0.05327144722180275
202001150CHI,Chicago Bulls,43,85,14,38,15,22,8,15,33,100.8,0.005560668814235281,-0.009920634920634913,0.030128205128205132,-0.08935219657483243,0.0028377179770223636
202001150DEN,Denver Nuggets,38,79,9,28,15,25,3,11,37,97,0.060989365130518836,-0.03092783505154638,-0.11231884057971016,0.09110798562275357,0.05260952766287612
202001150HOU,Houston Rockets,38,96,16,49,15,23,12,12,38,105.2,-0.03772045275072383,0.047528517110266164,-0.03310344827586206,-0.09638157894736843,-0.03898355787623663
202001150LAL,Los Angeles Lakers,48,97,15,38,7,11,13,16,35,104.4,0.011111111111111072,0.02873563218390804,0,-0.17251590261022154,0.0033867202174301843
202001150MIA,Miami Heat,41,88,17,40,7,13,8,9,41,94.2,0.026063012295081955,0.010615711252653925,0.05838693715982188,-0.055286006128702755,0.024270774790943285
202001150MIN,Minnesota Timberwolves,38,88,11,28,12,16,10,15,35,99.4,-0.06481481481481483,0,0.041666666666666685,0.030481283422459884,-0.05503074866310161
202001150OKC,Oklahoma City Thunder,43,85,16,42,19,20,4,18,27,107,-0.1296751968503937,0,-0.04196428571428572,0.09411764705882353,-0.11504118556871566
202001150PHI,Philadelphia 76ers,45,88,11,30,16,25,13,12,36,97,0.03510895883777243,-0.010309278350515455,0.048566142460684525,-0.025078369905956105,0.03292014249728602
202001150SAC,Sacramento Kings,50,96,12,33,11,20,11,8,31,101,0.028805496828752664,-0.0297029702970297,-0.05101010101010103,-0.10280797101449275,0.018965093551822337
202001160GSW,Golden State Warriors,42,95,20,45,27,31,10,18,32,115.4,-0.03968253968253965,-0.017331022530329282,-0.12307050479766377,0.05421052631578946,-0.0398727001268406
202001160LAC,Los Angeles Clippers,47,95,14,32,14,20,10,9,49,102,0.10430132800564113,0,0.108300395256917,0.04954233409610982,0.10126790833176726
202001160MIL,Milwaukee Bucks,43,87,16,31,26,37,7,10,43,104.8,0.0886659748645221,0.02862595419847329,-0.013679245283018893,0.07436077879427636,0.08237610580767474
202001160NOP,New Orleans Pelicans,51,93,11,26,25,35,9,13,36,111,0.08989782963545129,0,-0.014530358069538146,0.018817204301075252,0.08093421694047227
202001160NYK,New York Knicks,37,90,8,26,16,24,10,18,30,107.6,-0.08097795364612775,-0.009293680297397772,-0.11410018552875695,0.014734299516908217,-0.07808873238025048
202001170DAL,Dallas Mavericks,39,89,20,47,22,28,13,13,30,100.2,-0.061445012787723796,0.009980039920159667,0.07836257309941519,0.07072042300066092,-0.04845376553475263
202001170IND,Indiana Pacers,46,82,8,24,16,20,4,13,37,99,0.08980834942801963,0,-0.03787878787878787,0.0019401330376940251,0.07901118041278604
202001170MEM,Memphis Grizzlies,45,89,9,28,14,20,7,12,37,102,0.06760817307692307,-0.02941176470588236,-0.131155085135757,-0.03834880312652664,0.05246153174032303
202001170OKC,Oklahoma City Thunder,37,84,18,46,16,18,6,10,29,95.2,-0.046153846153846156,-0.01050420168067226,-0.0380952380952381,-0.035714285714285726,-0.0449768368886016
202001170PHI,Philadelphia 76ers,40,82,9,29,11,11,9,11,35,88.4,0.06469400434917677,-0.056561085972850686,0.07865853658536587,-0.0016561276723878193,0.06152567477690337
202001170SAS,San Antonio Spurs,45,98,8,29,22,23,14,15,34,108.2,-0.028107654575964924,-0.03696857670979667,0.09523809523809523,-0.019412643106022892,-0.021681175847802554
202001170TOR,Toronto Raptors,52,91,22,43,14,16,7,19,34,109.4,0.08708473760231106,-0.06398537477148081,-0.08740655549166187,-0.025929127052722545,0.07232891723767315
202001180ATL,Atlanta Hawks,40,93,10,34,13,15,10,19,22,108,-0.1414320032029895,0.018518518518518517,-0.08333333333333331,-0.08114528632158041,-0.13451609581703525
202001180BOS,Boston Celtics,42,96,15,42,20,22,4,11,35,111.8,-0.04547101449275365,-0.03577817531305902,-0.13526570048309178,-0.0838014981273408,-0.05139703974585709
202001180BRK,Brooklyn Nets,33,99,15,49,16,17,12,17,35,110.8,-0.15095452595452596,-0.027075812274368227,0.07172131147540983,0.04925661105436388,-0.13057350146587202
202001180CHI,Chicago Bulls,48,87,9,25,13,17,4,12,22,101.8,0.0030637254901960675,-0.1473477406679764,-0.12016718913270638,-0.13824594552039046,-0.01025432174295424
202001180GSW,Golden State Warriors,43,94,12,40,11,11,7,10,37,101.4,-0.006123230003827029,-0.04930966469428007,-0.0365612648221344,0.023998020781791196,-0.006872146060222198
202001180HOU,Houston Rockets,40,90,12,37,23,29,11,20,35,110.6,-0.03858892638420197,0.02712477396021698,-0.05555555555555555,0.008243727598566286,-0.036906814680014735
202001180MIN,Minnesota Timberwolves,38,94,14,50,22,27,12,17,37,109.8,-0.1121031746031746,0.027322404371584702,0.0962282398452611,0.06920738835632453,-0.09303992557262525
202001180NOP,New Orleans Pelicans,46,86,15,41,23,36,12,21,36,109.4,0.009969519939039828,0.0822669104204753,0.09839816933638443,-0.06589147286821706,0.012079486601431136
202001180NYK,New York Knicks,35,88,6,25,11,18,12,14,36,97.2,-0.018262268704746565,0.01028806584362138,0.12804878048780488,-0.028846153846153855,-0.011084568305291606
202001180OKC,Oklahoma City Thunder,43,83,7,22,26,36,12,12,36,97.4,0.07700348432055748,0,0.04999999999999999,0.13742883622401694,0.07730028933746241
202001180UTA,Utah Jazz,43,85,14,42,23,24,10,8,37,92.6,-0.025942069741282325,-0.021598272138228944,0.09090909090909091,0.18919288645690832,-0.011450675484805505
202001190DEN,Denver Nuggets,41,88,3,23,22,32,12,9,32,97.8,-0.04755189972581281,-0.05112474437627812,0.051878354203935606,0.06395348837209303,-0.03815589995191381
202001190SAS,San Antonio Spurs,36,85,12,33,23,24,9,11,34,96.6,0.005932203389830526,0.020703933747412,-0.03162055335968378,0.06128590971272227,0.006416431108846295
202001200ATL,Atlanta Hawks,41,83,12,33,23,33,9,23,41,110.2,0.07308286155429744,0.08166969147005446,-0.012129380053908373,-0.08158721843897326,0.06272131457331391
202001200BOS,Boston Celtics,52,93,16,34,19,29,14,12,34,102.6,0.10287572749058543,-0.029239766081871357,0.10755148741418763,-0.04288993596713783,0.09595773401273203
202001200BRK,Brooklyn Nets,39,81,11,29,22,34,13,22,34,103.6,0.03988380041011619,0.09652509652509654,0.03458498023715417,0.05883898082479641,0.040943479579205105
202001200CHO,Charlotte Hornets,29,76,10,33,15,20,9,18,30,93,-0.11307339449541282,0.0967741935483871,-0.1138211382113821,0.15389016018306637,-0.10033376361363412
202001200CLE,Cleveland Cavaliers,32,94,11,33,11,17,16,10,37,94.8,-0.1260207057451152,0,0.11677115987460815,-0.059449311639549446,-0.10995804964245526
202001200HOU,Houston Rockets,43,97,9,45,12,17,9,11,34,105.8,-0.03646069968196275,-0.009451795841209823,0.012941762070681928,-0.09367996414164051,-0.03600925813431009
202001200MEM,Memphis Grizzlies,46,103,9,33,15,21,15,14,36,110.4,-0.01470588235294118,-0.018115942028985532,0.16106764841233318,-0.09300529567519861,-0.009083282944328202
202001200MIA,Miami Heat,42,83,16,42,18,22,5,21,37,107.8,0.07834394904458603,0.055658627087198514,-0.17030784508440913,0.10365992270970675,0.06669714506516722
202001200MIL,Milwaukee Bucks,45,77,11,26,10,23,3,23,45,106.2,0.19743411927877946,0.06591337099811675,-0.048901098901098894,-0.04404291360813101,0.1741430695715025
202001200MIN,Minnesota Timberwolves,38,91,13,42,11,14,11,9,31,94.6,-0.06623998011557819,-0.04228329809725158,-0.07976827094474154,0.009768009768009775,-0.06363650824150957
